customer_id,scoring_date,score,tier,reasons,model
C001507,2024-11-01,0.0417,Green,[],sklearn_hgb
C001508,2024-11-01,0.0667,Green,[],sklearn_hgb
C001509,2024-11-01,0.0417,Green,[],sklearn_hgb
C001510,2024-11-01,0.0667,Green,[],sklearn_hgb
C001511,2024-11-01,0.2973,Green,[],sklearn_hgb
C001512,2024-11-01,0.0417,Green,[],sklearn_hgb
C001513,2024-11-01,0.0667,Green,[],sklearn_hgb
C001514,2024-11-01,0.1239,Green,[],sklearn_hgb
C001515,2024-11-01,0.0202,Green,[],sklearn_hgb
C001516,2024-11-01,0.0852,Green,[],sklearn_hgb
C001517,2024-11-01,0.0417,Green,[],sklearn_hgb
C001518,2024-11-01,0.0667,Green,[],sklearn_hgb
C001519,2024-11-01,0.0389,Green,[],sklearn_hgb
C001520,2024-11-01,0.0217,Green,[],sklearn_hgb
C001521,2024-11-01,0.178,Green,[],sklearn_hgb
C001522,2024-11-01,0.0389,Green,[],sklearn_hgb
C001523,2024-11-01,0.0667,Green,[],sklearn_hgb
C001524,2024-11-01,0.0667,Green,[],sklearn_hgb
C001525,2024-11-01,0.0417,Green,[],sklearn_hgb
C001526,2024-11-01,0.0417,Green,[],sklearn_hgb
C001527,2024-11-01,0.0667,Green,[],sklearn_hgb
C001528,2024-11-01,0.0852,Green,[],sklearn_hgb
C001529,2024-11-01,0.0202,Green,[],sklearn_hgb
C001530,2024-11-01,0.0417,Green,[],sklearn_hgb
C001531,2024-11-01,0.0417,Green,[],sklearn_hgb
C001532,2024-11-01,1.0,Red,[],sklearn_hgb
C001533,2024-11-01,0.1239,Green,[],sklearn_hgb
C001534,2024-11-01,0.0667,Green,[],sklearn_hgb
C001535,2024-11-01,0.0667,Green,[],sklearn_hgb
C001536,2024-11-01,0.0667,Green,[],sklearn_hgb
C001537,2024-11-01,0.0417,Green,[],sklearn_hgb
C001538,2024-11-01,0.2973,Green,[],sklearn_hgb
C001539,2024-11-01,0.0389,Green,[],sklearn_hgb
C001540,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001541,2024-11-01,0.0667,Green,[],sklearn_hgb
C001542,2024-11-01,0.1239,Green,[],sklearn_hgb
C001543,2024-11-01,0.0417,Green,[],sklearn_hgb
C001544,2024-11-01,0.0667,Green,[],sklearn_hgb
C001545,2024-11-01,0.0667,Green,[],sklearn_hgb
C001546,2024-11-01,0.0417,Green,[],sklearn_hgb
C001547,2024-11-01,0.0667,Green,[],sklearn_hgb
C001548,2024-11-01,0.7143,Red,[],sklearn_hgb
C001549,2024-11-01,0.0417,Green,[],sklearn_hgb
C001550,2024-11-01,0.0417,Green,[],sklearn_hgb
C001551,2024-11-01,0.0389,Green,[],sklearn_hgb
C001552,2024-11-01,0.0202,Green,[],sklearn_hgb
C001553,2024-11-01,0.0667,Green,[],sklearn_hgb
C001554,2024-11-01,0.619,Red,[],sklearn_hgb
C001555,2024-11-01,0.0852,Green,[],sklearn_hgb
C001556,2024-11-01,0.0667,Green,[],sklearn_hgb
C001557,2024-11-01,0.0667,Green,[],sklearn_hgb
C001558,2024-11-01,0.0667,Green,[],sklearn_hgb
C001559,2024-11-01,0.0417,Green,[],sklearn_hgb
C001560,2024-11-01,0.0852,Green,[],sklearn_hgb
C001561,2024-11-01,0.178,Green,[],sklearn_hgb
C001562,2024-11-01,1.0,Red,[],sklearn_hgb
C001563,2024-11-01,0.0429,Green,[],sklearn_hgb
C001564,2024-11-01,0.0417,Green,[],sklearn_hgb
C001565,2024-11-01,0.0417,Green,[],sklearn_hgb
C001566,2024-11-01,0.0202,Green,[],sklearn_hgb
C001567,2024-11-01,0.9583,Red,[],sklearn_hgb
C001568,2024-11-01,0.0417,Green,[],sklearn_hgb
C001569,2024-11-01,0.0389,Green,[],sklearn_hgb
C001570,2024-11-01,0.0389,Green,[],sklearn_hgb
C001571,2024-11-01,0.0417,Green,[],sklearn_hgb
C001572,2024-11-01,0.8511,Red,[],sklearn_hgb
C001573,2024-11-01,0.0667,Green,[],sklearn_hgb
C001574,2024-11-01,0.0667,Green,[],sklearn_hgb
C001575,2024-11-01,0.0667,Green,[],sklearn_hgb
C001576,2024-11-01,0.0667,Green,[],sklearn_hgb
C001577,2024-11-01,0.0852,Green,[],sklearn_hgb
C001578,2024-11-01,0.178,Green,[],sklearn_hgb
C001579,2024-11-01,0.0417,Green,[],sklearn_hgb
C001580,2024-11-01,0.1239,Green,[],sklearn_hgb
C001581,2024-11-01,0.1239,Green,[],sklearn_hgb
C001582,2024-11-01,0.0417,Green,[],sklearn_hgb
C001583,2024-11-01,0.1239,Green,[],sklearn_hgb
C001584,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001585,2024-11-01,0.0417,Green,[],sklearn_hgb
C001586,2024-11-01,0.0667,Green,[],sklearn_hgb
C001587,2024-11-01,0.0202,Green,[],sklearn_hgb
C001588,2024-11-01,0.2973,Green,[],sklearn_hgb
C001589,2024-11-01,0.0667,Green,[],sklearn_hgb
C001590,2024-11-01,0.0417,Green,[],sklearn_hgb
C001591,2024-11-01,0.0852,Green,[],sklearn_hgb
C001592,2024-11-01,0.0852,Green,[],sklearn_hgb
C001593,2024-11-01,0.0667,Green,[],sklearn_hgb
C001594,2024-11-01,0.0667,Green,[],sklearn_hgb
C001595,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001596,2024-11-01,0.619,Red,[],sklearn_hgb
C001597,2024-11-01,0.0852,Green,[],sklearn_hgb
C001598,2024-11-01,0.0417,Green,[],sklearn_hgb
C001599,2024-11-01,0.1239,Green,[],sklearn_hgb
C001600,2024-11-01,0.0417,Green,[],sklearn_hgb
C001601,2024-11-01,0.0417,Green,[],sklearn_hgb
C001602,2024-11-01,0.0667,Green,[],sklearn_hgb
C001603,2024-11-01,0.0417,Green,[],sklearn_hgb
C001604,2024-11-01,0.0667,Green,[],sklearn_hgb
C001605,2024-11-01,0.0389,Green,[],sklearn_hgb
C001606,2024-11-01,0.0389,Green,[],sklearn_hgb
C001607,2024-11-01,0.0667,Green,[],sklearn_hgb
C001608,2024-11-01,1.0,Red,[],sklearn_hgb
C001609,2024-11-01,0.0667,Green,[],sklearn_hgb
C001610,2024-11-01,0.1239,Green,[],sklearn_hgb
C001611,2024-11-01,0.178,Green,[],sklearn_hgb
C001612,2024-11-01,0.0417,Green,[],sklearn_hgb
C001613,2024-11-01,0.0852,Green,[],sklearn_hgb
C001614,2024-11-01,1.0,Red,[],sklearn_hgb
C001615,2024-11-01,0.0389,Green,[],sklearn_hgb
C001616,2024-11-01,0.0852,Green,[],sklearn_hgb
C001617,2024-11-01,0.0429,Green,[],sklearn_hgb
C001618,2024-11-01,0.1239,Green,[],sklearn_hgb
C001619,2024-11-01,0.0667,Green,[],sklearn_hgb
C001620,2024-11-01,0.0667,Green,[],sklearn_hgb
C001621,2024-11-01,0.178,Green,[],sklearn_hgb
C001622,2024-11-01,0.1239,Green,[],sklearn_hgb
C001623,2024-11-01,0.0202,Green,[],sklearn_hgb
C001624,2024-11-01,0.9286,Red,[],sklearn_hgb
C001625,2024-11-01,0.0667,Green,[],sklearn_hgb
C001626,2024-11-01,0.8511,Red,[],sklearn_hgb
C001627,2024-11-01,0.9776,Red,[],sklearn_hgb
C001628,2024-11-01,0.0667,Green,[],sklearn_hgb
C001629,2024-11-01,0.0667,Green,[],sklearn_hgb
C001630,2024-11-01,0.0852,Green,[],sklearn_hgb
C001631,2024-11-01,0.2973,Green,[],sklearn_hgb
C001632,2024-11-01,0.0417,Green,[],sklearn_hgb
C001633,2024-11-01,0.0417,Green,[],sklearn_hgb
C001634,2024-11-01,0.0667,Green,[],sklearn_hgb
C001635,2024-11-01,0.0417,Green,[],sklearn_hgb
C001636,2024-11-01,0.0417,Green,[],sklearn_hgb
C001637,2024-11-01,0.2419,Green,[],sklearn_hgb
C001638,2024-11-01,0.8511,Red,[],sklearn_hgb
C001639,2024-11-01,0.0417,Green,[],sklearn_hgb
C001640,2024-11-01,0.0667,Green,[],sklearn_hgb
C001641,2024-11-01,0.1239,Green,[],sklearn_hgb
C001642,2024-11-01,0.0417,Green,[],sklearn_hgb
C001643,2024-11-01,0.0417,Green,[],sklearn_hgb
C001644,2024-11-01,0.0852,Green,[],sklearn_hgb
C001645,2024-11-01,0.1239,Green,[],sklearn_hgb
C001646,2024-11-01,0.0202,Green,[],sklearn_hgb
C001647,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001648,2024-11-01,0.0202,Green,[],sklearn_hgb
C001649,2024-11-01,0.0417,Green,[],sklearn_hgb
C001650,2024-11-01,0.0852,Green,[],sklearn_hgb
C001651,2024-11-01,0.0667,Green,[],sklearn_hgb
C001652,2024-11-01,0.0122,Green,[],sklearn_hgb
C001653,2024-11-01,0.8511,Red,[],sklearn_hgb
C001654,2024-11-01,0.0667,Green,[],sklearn_hgb
C001655,2024-11-01,0.0417,Green,[],sklearn_hgb
C001656,2024-11-01,0.0417,Green,[],sklearn_hgb
C001657,2024-11-01,0.0852,Green,[],sklearn_hgb
C001658,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001659,2024-11-01,0.0417,Green,[],sklearn_hgb
C001660,2024-11-01,0.0667,Green,[],sklearn_hgb
C001661,2024-11-01,0.0667,Green,[],sklearn_hgb
C001662,2024-11-01,0.1239,Green,[],sklearn_hgb
C001663,2024-11-01,0.0217,Green,[],sklearn_hgb
C001664,2024-11-01,0.2353,Green,[],sklearn_hgb
C001665,2024-11-01,0.1239,Green,[],sklearn_hgb
C001666,2024-11-01,0.0417,Green,[],sklearn_hgb
C001667,2024-11-01,0.0417,Green,[],sklearn_hgb
C001668,2024-11-01,0.0667,Green,[],sklearn_hgb
C001669,2024-11-01,0.0417,Green,[],sklearn_hgb
C001670,2024-11-01,0.0417,Green,[],sklearn_hgb
C001671,2024-11-01,0.0667,Green,[],sklearn_hgb
C001672,2024-11-01,0.3571,Amber,[],sklearn_hgb
C001673,2024-11-01,0.7342,Red,[],sklearn_hgb
C001674,2024-11-01,0.2353,Green,[],sklearn_hgb
C001675,2024-11-01,0.0667,Green,[],sklearn_hgb
C001676,2024-11-01,0.0852,Green,[],sklearn_hgb
C001677,2024-11-01,0.0417,Green,[],sklearn_hgb
C001678,2024-11-01,0.0417,Green,[],sklearn_hgb
C001679,2024-11-01,0.0429,Green,[],sklearn_hgb
C001680,2024-11-01,0.0667,Green,[],sklearn_hgb
C001681,2024-11-01,0.0667,Green,[],sklearn_hgb
C001682,2024-11-01,0.0852,Green,[],sklearn_hgb
C001683,2024-11-01,0.0667,Green,[],sklearn_hgb
C001684,2024-11-01,0.619,Red,[],sklearn_hgb
C001685,2024-11-01,0.0667,Green,[],sklearn_hgb
C001686,2024-11-01,0.619,Red,[],sklearn_hgb
C001687,2024-11-01,0.0667,Green,[],sklearn_hgb
C001688,2024-11-01,0.0217,Green,[],sklearn_hgb
C001689,2024-11-01,0.0202,Green,[],sklearn_hgb
C001690,2024-11-01,0.0667,Green,[],sklearn_hgb
C001691,2024-11-01,1.0,Red,[],sklearn_hgb
C001692,2024-11-01,0.0389,Green,[],sklearn_hgb
C001693,2024-11-01,1.0,Red,[],sklearn_hgb
C001694,2024-11-01,0.9286,Red,[],sklearn_hgb
C001695,2024-11-01,0.0417,Green,[],sklearn_hgb
C001696,2024-11-01,0.0417,Green,[],sklearn_hgb
C001697,2024-11-01,0.0667,Green,[],sklearn_hgb
C001698,2024-11-01,0.0667,Green,[],sklearn_hgb
C001699,2024-11-01,0.0417,Green,[],sklearn_hgb
C001700,2024-11-01,0.0667,Green,[],sklearn_hgb
C001701,2024-11-01,0.0667,Green,[],sklearn_hgb
C001702,2024-11-01,0.0667,Green,[],sklearn_hgb
C001703,2024-11-01,0.0852,Green,[],sklearn_hgb
C001704,2024-11-01,0.0417,Green,[],sklearn_hgb
C001705,2024-11-01,0.0389,Green,[],sklearn_hgb
C001706,2024-11-01,0.0667,Green,[],sklearn_hgb
C001707,2024-11-01,0.0202,Green,[],sklearn_hgb
C001708,2024-11-01,0.0667,Green,[],sklearn_hgb
C001709,2024-11-01,0.0667,Green,[],sklearn_hgb
C001710,2024-11-01,1.0,Red,[],sklearn_hgb
C001711,2024-11-01,0.0852,Green,[],sklearn_hgb
C001712,2024-11-01,0.1239,Green,[],sklearn_hgb
C001713,2024-11-01,0.0667,Green,[],sklearn_hgb
C001714,2024-11-01,0.7342,Red,[],sklearn_hgb
C001715,2024-11-01,0.0417,Green,[],sklearn_hgb
C001716,2024-11-01,0.0417,Green,[],sklearn_hgb
C001717,2024-11-01,0.2973,Green,[],sklearn_hgb
C001718,2024-11-01,0.7143,Red,[],sklearn_hgb
C001719,2024-11-01,0.8511,Red,[],sklearn_hgb
C001720,2024-11-01,0.0417,Green,[],sklearn_hgb
C001721,2024-11-01,0.0667,Green,[],sklearn_hgb
C001722,2024-11-01,0.0852,Green,[],sklearn_hgb
C001723,2024-11-01,0.0202,Green,[],sklearn_hgb
C001724,2024-11-01,0.0417,Green,[],sklearn_hgb
C001725,2024-11-01,0.619,Red,[],sklearn_hgb
C001726,2024-11-01,0.8511,Red,[],sklearn_hgb
C001727,2024-11-01,0.0852,Green,[],sklearn_hgb
C001728,2024-11-01,0.1239,Green,[],sklearn_hgb
C001729,2024-11-01,0.1239,Green,[],sklearn_hgb
C001730,2024-11-01,0.0852,Green,[],sklearn_hgb
C001731,2024-11-01,0.0202,Green,[],sklearn_hgb
C001732,2024-11-01,0.1239,Green,[],sklearn_hgb
C001733,2024-11-01,0.0852,Green,[],sklearn_hgb
C001734,2024-11-01,0.0417,Green,[],sklearn_hgb
C001735,2024-11-01,1.0,Red,[],sklearn_hgb
C001736,2024-11-01,0.0217,Green,[],sklearn_hgb
C001737,2024-11-01,0.0417,Green,[],sklearn_hgb
C001738,2024-11-01,0.0417,Green,[],sklearn_hgb
C001739,2024-11-01,0.0417,Green,[],sklearn_hgb
C001740,2024-11-01,0.0667,Green,[],sklearn_hgb
C001741,2024-11-01,0.0667,Green,[],sklearn_hgb
C001742,2024-11-01,0.0417,Green,[],sklearn_hgb
C001743,2024-11-01,0.0852,Green,[],sklearn_hgb
C001744,2024-11-01,0.0852,Green,[],sklearn_hgb
C001745,2024-11-01,0.0417,Green,[],sklearn_hgb
C001746,2024-11-01,0.2186,Green,[],sklearn_hgb
C001747,2024-11-01,0.0417,Green,[],sklearn_hgb
C001748,2024-11-01,0.0667,Green,[],sklearn_hgb
C001749,2024-11-01,0.0417,Green,[],sklearn_hgb
C001750,2024-11-01,0.0417,Green,[],sklearn_hgb
C001751,2024-11-01,0.1239,Green,[],sklearn_hgb
C001752,2024-11-01,0.0417,Green,[],sklearn_hgb
C001753,2024-11-01,1.0,Red,[],sklearn_hgb
C001754,2024-11-01,0.0667,Green,[],sklearn_hgb
C001755,2024-11-01,0.0667,Green,[],sklearn_hgb
C001756,2024-11-01,0.0667,Green,[],sklearn_hgb
C001757,2024-11-01,0.0667,Green,[],sklearn_hgb
C001758,2024-11-01,0.0417,Green,[],sklearn_hgb
C001759,2024-11-01,0.2353,Green,[],sklearn_hgb
C001760,2024-11-01,0.0202,Green,[],sklearn_hgb
C001761,2024-11-01,0.619,Red,[],sklearn_hgb
C001762,2024-11-01,0.0417,Green,[],sklearn_hgb
C001763,2024-11-01,0.0217,Green,[],sklearn_hgb
C001764,2024-11-01,0.0417,Green,[],sklearn_hgb
C001765,2024-11-01,0.0417,Green,[],sklearn_hgb
C001766,2024-11-01,0.7342,Red,[],sklearn_hgb
C001767,2024-11-01,0.0389,Green,[],sklearn_hgb
C001768,2024-11-01,0.0417,Green,[],sklearn_hgb
C001769,2024-11-01,0.0415,Green,[],sklearn_hgb
C001770,2024-11-01,0.0417,Green,[],sklearn_hgb
C001771,2024-11-01,0.0852,Green,[],sklearn_hgb
C001772,2024-11-01,0.0202,Green,[],sklearn_hgb
C001773,2024-11-01,0.0417,Green,[],sklearn_hgb
C001774,2024-11-01,0.0389,Green,[],sklearn_hgb
C001775,2024-11-01,0.0417,Green,[],sklearn_hgb
C001776,2024-11-01,0.0852,Green,[],sklearn_hgb
C001777,2024-11-01,0.0417,Green,[],sklearn_hgb
C001778,2024-11-01,0.0667,Green,[],sklearn_hgb
C001779,2024-11-01,0.0417,Green,[],sklearn_hgb
C001780,2024-11-01,0.0667,Green,[],sklearn_hgb
C001781,2024-11-01,0.0852,Green,[],sklearn_hgb
C001782,2024-11-01,0.0417,Green,[],sklearn_hgb
C001783,2024-11-01,0.0417,Green,[],sklearn_hgb
C001784,2024-11-01,0.1239,Green,[],sklearn_hgb
C001785,2024-11-01,0.2973,Green,[],sklearn_hgb
C001786,2024-11-01,0.0852,Green,[],sklearn_hgb
C001787,2024-11-01,0.619,Red,[],sklearn_hgb
C001788,2024-11-01,0.178,Green,[],sklearn_hgb
C001789,2024-11-01,0.0417,Green,[],sklearn_hgb
C001790,2024-11-01,0.619,Red,[],sklearn_hgb
C001791,2024-11-01,0.2353,Green,[],sklearn_hgb
C001792,2024-11-01,0.0852,Green,[],sklearn_hgb
C001793,2024-11-01,0.0417,Green,[],sklearn_hgb
C001794,2024-11-01,0.0667,Green,[],sklearn_hgb
C001795,2024-11-01,1.0,Red,[],sklearn_hgb
C001796,2024-11-01,0.0417,Green,[],sklearn_hgb
C001797,2024-11-01,0.0202,Green,[],sklearn_hgb
C001798,2024-11-01,0.1239,Green,[],sklearn_hgb
C001799,2024-11-01,0.0417,Green,[],sklearn_hgb
C001800,2024-11-01,0.0667,Green,[],sklearn_hgb
C001801,2024-11-01,0.178,Green,[],sklearn_hgb
C001802,2024-11-01,0.0417,Green,[],sklearn_hgb
C001803,2024-11-01,0.0417,Green,[],sklearn_hgb
C001804,2024-11-01,0.0852,Green,[],sklearn_hgb
C001805,2024-11-01,0.0852,Green,[],sklearn_hgb
C001806,2024-11-01,0.0667,Green,[],sklearn_hgb
C001807,2024-11-01,0.0417,Green,[],sklearn_hgb
C001808,2024-11-01,0.9583,Red,[],sklearn_hgb
C001809,2024-11-01,0.0389,Green,[],sklearn_hgb
C001810,2024-11-01,0.0417,Green,[],sklearn_hgb
C001811,2024-11-01,0.0667,Green,[],sklearn_hgb
C001812,2024-11-01,0.0852,Green,[],sklearn_hgb
C001813,2024-11-01,0.0202,Green,[],sklearn_hgb
C001814,2024-11-01,0.0389,Green,[],sklearn_hgb
C001815,2024-11-01,0.0667,Green,[],sklearn_hgb
C001816,2024-11-01,0.0667,Green,[],sklearn_hgb
C001817,2024-11-01,0.0667,Green,[],sklearn_hgb
C001818,2024-11-01,0.0417,Green,[],sklearn_hgb
C001819,2024-11-01,0.0417,Green,[],sklearn_hgb
C001820,2024-11-01,0.0417,Green,[],sklearn_hgb
C001821,2024-11-01,0.0852,Green,[],sklearn_hgb
C001822,2024-11-01,0.0417,Green,[],sklearn_hgb
C001823,2024-11-01,0.0417,Green,[],sklearn_hgb
C001824,2024-11-01,0.0417,Green,[],sklearn_hgb
C001825,2024-11-01,0.0202,Green,[],sklearn_hgb
C001826,2024-11-01,0.178,Green,[],sklearn_hgb
C001827,2024-11-01,0.0417,Green,[],sklearn_hgb
C001828,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001829,2024-11-01,0.0667,Green,[],sklearn_hgb
C001830,2024-11-01,0.0667,Green,[],sklearn_hgb
C001831,2024-11-01,0.0417,Green,[],sklearn_hgb
C001832,2024-11-01,0.0389,Green,[],sklearn_hgb
C001833,2024-11-01,0.0667,Green,[],sklearn_hgb
C001834,2024-11-01,0.9286,Red,[],sklearn_hgb
C001835,2024-11-01,0.0667,Green,[],sklearn_hgb
C001836,2024-11-01,0.619,Red,[],sklearn_hgb
C001837,2024-11-01,0.1239,Green,[],sklearn_hgb
C001838,2024-11-01,0.0667,Green,[],sklearn_hgb
C001839,2024-11-01,0.0852,Green,[],sklearn_hgb
C001840,2024-11-01,0.0667,Green,[],sklearn_hgb
C001841,2024-11-01,0.0417,Green,[],sklearn_hgb
C001842,2024-11-01,0.619,Red,[],sklearn_hgb
C001843,2024-11-01,0.0417,Green,[],sklearn_hgb
C001844,2024-11-01,0.0389,Green,[],sklearn_hgb
C001845,2024-11-01,0.0429,Green,[],sklearn_hgb
C001846,2024-11-01,0.0667,Green,[],sklearn_hgb
C001847,2024-11-01,0.0417,Green,[],sklearn_hgb
C001848,2024-11-01,0.0667,Green,[],sklearn_hgb
C001849,2024-11-01,0.1239,Green,[],sklearn_hgb
C001850,2024-11-01,0.0852,Green,[],sklearn_hgb
C001851,2024-11-01,0.0417,Green,[],sklearn_hgb
C001852,2024-11-01,0.0852,Green,[],sklearn_hgb
C001853,2024-11-01,0.9286,Red,[],sklearn_hgb
C001854,2024-11-01,0.0667,Green,[],sklearn_hgb
C001855,2024-11-01,0.0417,Green,[],sklearn_hgb
C001856,2024-11-01,0.178,Green,[],sklearn_hgb
C001857,2024-11-01,0.0667,Green,[],sklearn_hgb
C001858,2024-11-01,0.619,Red,[],sklearn_hgb
C001859,2024-11-01,0.1239,Green,[],sklearn_hgb
C001860,2024-11-01,0.0417,Green,[],sklearn_hgb
C001861,2024-11-01,0.2353,Green,[],sklearn_hgb
C001862,2024-11-01,0.0667,Green,[],sklearn_hgb
C001863,2024-11-01,0.0417,Green,[],sklearn_hgb
C001864,2024-11-01,0.0667,Green,[],sklearn_hgb
C001865,2024-11-01,0.0667,Green,[],sklearn_hgb
C001866,2024-11-01,0.0852,Green,[],sklearn_hgb
C001867,2024-11-01,0.0667,Green,[],sklearn_hgb
C001868,2024-11-01,0.0417,Green,[],sklearn_hgb
C001869,2024-11-01,0.0417,Green,[],sklearn_hgb
C001870,2024-11-01,0.7143,Red,[],sklearn_hgb
C001871,2024-11-01,0.0417,Green,[],sklearn_hgb
C001872,2024-11-01,0.1239,Green,[],sklearn_hgb
C001873,2024-11-01,0.0417,Green,[],sklearn_hgb
C001874,2024-11-01,0.0667,Green,[],sklearn_hgb
C001875,2024-11-01,0.0417,Green,[],sklearn_hgb
C001876,2024-11-01,0.0389,Green,[],sklearn_hgb
C001877,2024-11-01,0.7342,Red,[],sklearn_hgb
C001878,2024-11-01,0.0667,Green,[],sklearn_hgb
C001879,2024-11-01,0.0852,Green,[],sklearn_hgb
C001880,2024-11-01,0.0667,Green,[],sklearn_hgb
C001881,2024-11-01,0.0417,Green,[],sklearn_hgb
C001882,2024-11-01,0.0417,Green,[],sklearn_hgb
C001883,2024-11-01,0.1239,Green,[],sklearn_hgb
C001884,2024-11-01,0.0852,Green,[],sklearn_hgb
C001885,2024-11-01,0.0389,Green,[],sklearn_hgb
C001886,2024-11-01,0.0417,Green,[],sklearn_hgb
C001887,2024-11-01,0.0667,Green,[],sklearn_hgb
C001888,2024-11-01,0.0429,Green,[],sklearn_hgb
C001889,2024-11-01,0.0417,Green,[],sklearn_hgb
C001890,2024-11-01,0.0667,Green,[],sklearn_hgb
C001891,2024-11-01,0.0667,Green,[],sklearn_hgb
C001892,2024-11-01,0.0852,Green,[],sklearn_hgb
C001893,2024-11-01,0.0417,Green,[],sklearn_hgb
C001894,2024-11-01,0.0389,Green,[],sklearn_hgb
C001895,2024-11-01,0.0417,Green,[],sklearn_hgb
C001896,2024-11-01,0.0417,Green,[],sklearn_hgb
C001897,2024-11-01,0.0667,Green,[],sklearn_hgb
C001898,2024-11-01,0.0417,Green,[],sklearn_hgb
C001899,2024-11-01,0.0852,Green,[],sklearn_hgb
C001900,2024-11-01,0.1239,Green,[],sklearn_hgb
C001901,2024-11-01,0.0417,Green,[],sklearn_hgb
C001902,2024-11-01,0.0667,Green,[],sklearn_hgb
C001903,2024-11-01,0.0852,Green,[],sklearn_hgb
C001904,2024-11-01,0.0417,Green,[],sklearn_hgb
C001905,2024-11-01,0.2353,Green,[],sklearn_hgb
C001906,2024-11-01,0.0667,Green,[],sklearn_hgb
C001907,2024-11-01,0.0417,Green,[],sklearn_hgb
C001908,2024-11-01,0.1239,Green,[],sklearn_hgb
C001909,2024-11-01,0.0417,Green,[],sklearn_hgb
C001910,2024-11-01,0.619,Red,[],sklearn_hgb
C001911,2024-11-01,0.0852,Green,[],sklearn_hgb
C001912,2024-11-01,0.0852,Green,[],sklearn_hgb
C001913,2024-11-01,0.1239,Green,[],sklearn_hgb
C001914,2024-11-01,0.0667,Green,[],sklearn_hgb
C001915,2024-11-01,0.0202,Green,[],sklearn_hgb
C001916,2024-11-01,0.0734,Green,[],sklearn_hgb
C001917,2024-11-01,0.0417,Green,[],sklearn_hgb
C001918,2024-11-01,0.0417,Green,[],sklearn_hgb
C001919,2024-11-01,0.0389,Green,[],sklearn_hgb
C001920,2024-11-01,0.0852,Green,[],sklearn_hgb
C001921,2024-11-01,0.0417,Green,[],sklearn_hgb
C001922,2024-11-01,0.0667,Green,[],sklearn_hgb
C001923,2024-11-01,0.0202,Green,[],sklearn_hgb
C001924,2024-11-01,0.0667,Green,[],sklearn_hgb
C001925,2024-11-01,0.0202,Green,[],sklearn_hgb
C001926,2024-11-01,0.0217,Green,[],sklearn_hgb
C001927,2024-11-01,0.0417,Green,[],sklearn_hgb
C001928,2024-11-01,0.0417,Green,[],sklearn_hgb
C001929,2024-11-01,0.8511,Red,[],sklearn_hgb
C001930,2024-11-01,0.0852,Green,[],sklearn_hgb
C001931,2024-11-01,0.0417,Green,[],sklearn_hgb
C001932,2024-11-01,0.0667,Green,[],sklearn_hgb
C001933,2024-11-01,0.1239,Green,[],sklearn_hgb
C001934,2024-11-01,0.0667,Green,[],sklearn_hgb
C001935,2024-11-01,0.0417,Green,[],sklearn_hgb
C001936,2024-11-01,0.0417,Green,[],sklearn_hgb
C001937,2024-11-01,0.0217,Green,[],sklearn_hgb
C001938,2024-11-01,0.0202,Green,[],sklearn_hgb
C001939,2024-11-01,0.0667,Green,[],sklearn_hgb
C001940,2024-11-01,0.0417,Green,[],sklearn_hgb
C001941,2024-11-01,0.0417,Green,[],sklearn_hgb
C001942,2024-11-01,0.0667,Green,[],sklearn_hgb
C001943,2024-11-01,0.0417,Green,[],sklearn_hgb
C001944,2024-11-01,0.0417,Green,[],sklearn_hgb
C001945,2024-11-01,0.0667,Green,[],sklearn_hgb
C001946,2024-11-01,0.0417,Green,[],sklearn_hgb
C001947,2024-11-01,0.0202,Green,[],sklearn_hgb
C001948,2024-11-01,0.0417,Green,[],sklearn_hgb
C001949,2024-11-01,0.0667,Green,[],sklearn_hgb
C001950,2024-11-01,0.0852,Green,[],sklearn_hgb
C001951,2024-11-01,0.4444,Amber,[],sklearn_hgb
C001952,2024-11-01,0.0667,Green,[],sklearn_hgb
C001953,2024-11-01,0.0667,Green,[],sklearn_hgb
C001954,2024-11-01,0.0417,Green,[],sklearn_hgb
C001955,2024-11-01,0.0667,Green,[],sklearn_hgb
C001956,2024-11-01,0.0667,Green,[],sklearn_hgb
C001957,2024-11-01,0.0667,Green,[],sklearn_hgb
C001958,2024-11-01,0.8511,Red,[],sklearn_hgb
C001959,2024-11-01,0.0667,Green,[],sklearn_hgb
C001960,2024-11-01,0.0667,Green,[],sklearn_hgb
C001961,2024-11-01,0.0417,Green,[],sklearn_hgb
C001962,2024-11-01,0.7342,Red,[],sklearn_hgb
C001963,2024-11-01,0.0417,Green,[],sklearn_hgb
C001964,2024-11-01,0.1239,Green,[],sklearn_hgb
C001965,2024-11-01,0.178,Green,[],sklearn_hgb
C001966,2024-11-01,0.0417,Green,[],sklearn_hgb
C001967,2024-11-01,0.0417,Green,[],sklearn_hgb
C001968,2024-11-01,0.1239,Green,[],sklearn_hgb
C001969,2024-11-01,0.0852,Green,[],sklearn_hgb
C001970,2024-11-01,0.0389,Green,[],sklearn_hgb
C001971,2024-11-01,0.0417,Green,[],sklearn_hgb
C001972,2024-11-01,0.2353,Green,[],sklearn_hgb
